sale_id,date,month,month_name,day_of_week,is_weekend,is_festival_month,festival_name,temperature_celsius,locality,store_type,brand,chocolate_type,unit_price_inr,discount_percent,price_after_discount,quantity_sold,total_revenue_inr,customer_segment,purchase_occasion,payment_mode,customer_satisfaction
SAL01658,2024-04-06,4,April,Saturday,1,1,Ugadi,36.8,Cantonment,Supermarket,KitKat,Wafer,10,10,9.0,8,72.0,Student,Regular Purchase,Cash,3
SAL01659,2024-06-26,6,June,Wednesday,0,0,None,36.9,Jaganatha Pura,Sweet Shop,Amul Dark,Dark,55,0,55.0,3,165.0,Student,Birthday,Cash,5
SAL01660,2024-04-25,4,April,Thursday,0,1,Ugadi,37.4,Navalagund Circle,Kirana Store,Amul Dark,Dark,99,0,99.0,13,1287.0,Homemaker,Gifting,UPI,3
SAL01661,2024-09-09,9,September,Monday,0,1,Ganesh Chaturthi,31.8,Vijayanagar Colony,Bakery,Munch,Wafer,5,0,5.0,4,20.0,Tourist,Birthday,Card,3
SAL01662,2024-02-27,2,February,Tuesday,0,0,None,28.5,Ballari Camp,Petrol Bunk Shop,Milkybar,White,40,0,40.0,4,160.0,Homemaker,Self Reward,Cash,4
SAL01663,2024-04-10,4,April,Wednesday,0,1,Ugadi,35.8,Hospet Road,Bakery,Perk,Wafer,10,10,9.0,17,153.0,Student,Festival,Cash,4
SAL01664,2024-06-18,6,June,Tuesday,0,0,None,33.0,Bellary Fort Area,Kirana Store,5 Star,Caramel,10,0,10.0,5,50.0,Homemaker,Self Reward,Cash,5
SAL01665,2024-06-09,6,June,Sunday,1,0,None,33.8,Kuvempu Nagar,Sweet Shop,Temptation,Milk,120,15,102.0,6,612.0,Tourist,Office Treat,UPI,3
SAL01666,2024-11-02,11,November,Saturday,1,1,Diwali,28.0,Ballari Camp,Supermarket,Perk,Wafer,5,0,5.0,9,45.0,Business Owner,Birthday,Cash,3
SAL01667,2024-08-02,8,August,Friday,0,1,Friendship Day,28.3,Ballari Camp,Bakery,Éclairs,Toffee,1,10,0.9,5,4.5,Working Professional,Self Reward,UPI,3
SAL01668,2024-05-26,5,May,Sunday,1,0,None,38.5,Navalagund Circle,Sweet Shop,Munch,Wafer,5,0,5.0,5,25.0,Working Professional,Self Reward,UPI,3
SAL01669,2024-12-08,12,December,Sunday,1,1,Christmas,25.9,Santhepet,Petrol Bunk Shop,Bournville,Dark,50,5,47.5,10,475.0,Tourist,Office Treat,UPI,2
SAL01670,2024-12-05,12,December,Thursday,0,1,Christmas,24.0,Jaganatha Pura,Kirana Store,Éclairs,Toffee,5,15,4.25,15,63.75,Student,Gifting,Cash,5
SAL01671,2024-01-21,1,January,Sunday,1,1,Sankranti,24.2,Shivaji Nagar,Medical + General,Munch,Wafer,20,20,16.0,4,64.0,Working Professional,Regular Purchase,UPI,5
SAL01672,2024-07-09,7,July,Tuesday,0,0,None,32.0,Jaganatha Pura,Petrol Bunk Shop,KitKat,Wafer,50,10,45.0,4,180.0,Homemaker,Self Reward,UPI,4
SAL01673,2024-07-24,7,July,Wednesday,0,0,None,30.2,Gandhi Nagar,Kirana Store,Amul Dark,Dark,55,5,52.25,2,104.5,Tourist,Festival,Card,5
SAL01674,2024-03-09,3,March,Saturday,1,0,None,34.3,Kuvempu Nagar,Kirana Store,Dairy Milk,Milk,80,15,68.0,9,612.0,Working Professional,Self Reward,Cash,4
SAL01675,2024-06-09,6,June,Sunday,1,0,None,35.1,Vijayanagar Colony,Sweet Shop,Bournville,Dark,100,10,90.0,5,450.0,Business Owner,Office Treat,UPI,4
SAL01676,2024-04-21,4,April,Sunday,1,1,Ugadi,36.2,Santhepet,Kirana Store,Amul Dark,Dark,55,0,55.0,7,385.0,Business Owner,Gifting,Cash,1
SAL01677,2024-03-24,3,March,Sunday,1,0,None,33.4,Jaganatha Pura,Supermarket,KitKat,Wafer,20,0,20.0,7,140.0,Business Owner,Self Reward,UPI,5
SAL01678,2024-08-16,8,August,Friday,0,1,Friendship Day,28.6,Ballari Camp,Medical + General,Amul Dark,Dark,99,10,89.1,7,623.7,Tourist,Office Treat,UPI,2
SAL01679,2024-10-08,10,October,Tuesday,0,1,Dasara,27.1,Kudligi Road,Sweet Shop,Bournville,Dark,100,0,100.0,8,800.0,Student,Office Treat,Cash,4
SAL01680,2024-04-10,4,April,Wednesday,0,1,Ugadi,38.0,Jaganatha Pura,Bakery,Munch,Wafer,20,0,20.0,8,160.0,Business Owner,Gifting,UPI,3
SAL01681,2024-09-28,9,September,Saturday,1,1,Ganesh Chaturthi,31.6,Jaganatha Pura,Petrol Bunk Shop,Dairy Milk,Milk,40,15,34.0,10,340.0,Tourist,Office Treat,Cash,5
SAL01682,2024-02-01,2,February,Thursday,0,0,None,27.2,Ballari Camp,Medical + General,Bournville,Dark,50,0,50.0,2,100.0,Business Owner,Birthday,Cash,5
SAL01683,2024-04-15,4,April,Monday,0,1,Ugadi,38.5,Jaganatha Pura,Medical + General,Bournville,Dark,180,15,153.0,12,1836.0,Working Professional,Gifting,Cash,5
SAL01684,2024-10-04,10,October,Friday,0,1,Dasara,30.7,Ballari Camp,Supermarket,Bournville,Dark,100,0,100.0,16,1600.0,Student,Gifting,Cash,3
SAL01685,2024-12-05,12,December,Thursday,0,1,Christmas,25.0,Santhepet,Supermarket,Munch,Wafer,20,0,20.0,15,300.0,Tourist,Gifting,UPI,5
SAL01686,2024-02-02,2,February,Friday,0,0,None,29.1,Navalagund Circle,Petrol Bunk Shop,Dairy Milk,Milk,80,15,68.0,3,204.0,Business Owner,Birthday,Cash,4
SAL01687,2024-11-18,11,November,Monday,0,1,Diwali,27.9,Shivaji Nagar,Supermarket,Dairy Milk,Milk,10,10,9.0,14,126.0,Homemaker,Gifting,UPI,5
SAL01688,2024-02-29,2,February,Thursday,0,0,None,28.8,Jaganatha Pura,Petrol Bunk Shop,KitKat,Wafer,20,10,18.0,5,90.0,Tourist,Birthday,Card,4
SAL01689,2024-09-11,9,September,Wednesday,0,1,Ganesh Chaturthi,28.7,Kuvempu Nagar,Kirana Store,5 Star,Caramel,40,10,36.0,12,432.0,Business Owner,Birthday,UPI,5
SAL01690,2024-11-09,11,November,Saturday,1,1,Diwali,28.5,Shivaji Nagar,Kirana Store,5 Star,Caramel,20,0,20.0,18,360.0,Business Owner,Gifting,UPI,4
SAL01691,2024-12-09,12,December,Monday,0,1,Christmas,24.7,Kuvempu Nagar,Kirana Store,Temptation,Milk,120,0,120.0,9,1080.0,Working Professional,Self Reward,UPI,3
SAL01692,2024-11-12,11,November,Tuesday,0,1,Diwali,26.6,Shivaji Nagar,Bakery,KitKat,Wafer,20,10,18.0,8,144.0,Tourist,Self Reward,Cash,4
SAL01693,2024-10-31,10,October,Thursday,0,1,Dasara,28.8,Kuvempu Nagar,Petrol Bunk Shop,Temptation,Milk,120,5,114.0,14,1596.0,Tourist,Festival,Card,2
SAL01694,2024-09-17,9,September,Tuesday,0,1,Ganesh Chaturthi,28.8,Shivaji Nagar,Medical + General,Perk,Wafer,5,10,4.5,8,36.0,Business Owner,Birthday,Card,3
SAL01695,2024-10-24,10,October,Thursday,0,1,Dasara,29.1,Jaganatha Pura,Kirana Store,Bournville,Dark,100,0,100.0,6,600.0,Tourist,Self Reward,Cash,5
SAL01696,2024-03-26,3,March,Tuesday,0,0,None,33.7,Jaganatha Pura,Sweet Shop,Dairy Milk,Milk,40,5,38.0,1,38.0,Working Professional,Regular Purchase,UPI,5
SAL01697,2024-01-21,1,January,Sunday,1,1,Sankranti,25.6,Hospet Road,Medical + General,Amul Dark,Dark,55,0,55.0,10,550.0,Student,Self Reward,Cash,2
SAL01698,2024-04-23,4,April,Tuesday,0,1,Ugadi,35.0,Jaganatha Pura,Medical + General,Éclairs,Toffee,1,10,0.9,10,9.0,Student,Festival,Cash,5
SAL01699,2024-05-14,5,May,Tuesday,0,0,None,41.3,Vijayanagar Colony,Kirana Store,Éclairs,Toffee,5,20,4.0,8,32.0,Business Owner,Gifting,Card,5
SAL01700,2024-01-25,1,January,Thursday,0,1,Sankranti,24.0,Gandhi Nagar,Petrol Bunk Shop,Milkybar,White,40,15,34.0,7,238.0,Business Owner,Office Treat,UPI,1
SAL01701,2024-07-02,7,July,Tuesday,0,0,None,30.5,Cantonment,Medical + General,Perk,Wafer,20,5,19.0,6,114.0,Working Professional,Birthday,UPI,4
SAL01702,2024-09-14,9,September,Saturday,1,1,Ganesh Chaturthi,31.0,Vijayanagar Colony,Kirana Store,KitKat,Wafer,50,15,42.5,14,595.0,Business Owner,Gifting,UPI,4
SAL01703,2024-12-18,12,December,Wednesday,0,1,Christmas,23.5,Kudligi Road,Bakery,Perk,Wafer,10,5,9.5,16,152.0,Homemaker,Gifting,Card,4
SAL01704,2024-08-04,8,August,Sunday,1,1,Friendship Day,30.2,Ballari Camp,Bakery,5 Star,Caramel,20,0,20.0,10,200.0,Student,Birthday,Card,4
SAL01705,2024-08-11,8,August,Sunday,1,1,Friendship Day,31.5,Santhepet,Bakery,Bournville,Dark,50,0,50.0,16,800.0,Working Professional,Gifting,Card,4
SAL01706,2024-01-16,1,January,Tuesday,0,1,Sankranti,25.0,Hospet Road,Sweet Shop,Bournville,Dark,100,10,90.0,7,630.0,Tourist,Festival,UPI,3
SAL01707,2024-02-19,2,February,Monday,0,0,None,30.4,Kudligi Road,Medical + General,Munch,Wafer,10,0,10.0,3,30.0,Student,Birthday,Card,4
SAL01708,2024-04-21,4,April,Sunday,1,1,Ugadi,35.4,Vijayanagar Colony,Medical + General,Dairy Milk,Milk,10,20,8.0,9,72.0,Working Professional,Birthday,Cash,5
SAL01709,2024-08-29,8,August,Thursday,0,1,Friendship Day,28.9,Kuvempu Nagar,Supermarket,Temptation,Milk,120,10,108.0,9,972.0,Working Professional,Birthday,Card,4
SAL01710,2024-12-30,12,December,Monday,0,1,Christmas,25.7,Jaganatha Pura,Bakery,5 Star,Caramel,10,0,10.0,7,70.0,Tourist,Office Treat,Card,2
SAL01711,2024-02-29,2,February,Thursday,0,0,None,30.9,Navalagund Circle,Sweet Shop,Milkybar,White,40,0,40.0,1,40.0,Student,Birthday,Cash,4
SAL01712,2024-11-22,11,November,Friday,0,1,Diwali,25.2,Hospet Road,Medical + General,KitKat,Wafer,20,0,20.0,9,180.0,Business Owner,Birthday,Card,4
SAL01713,2024-07-01,7,July,Monday,0,0,None,32.1,Hospet Road,Sweet Shop,Éclairs,Toffee,10,0,10.0,3,30.0,Homemaker,Regular Purchase,Cash,3
SAL01714,2024-10-19,10,October,Saturday,1,1,Dasara,28.8,Hospet Road,Bakery,Amul Dark,Dark,55,0,55.0,9,495.0,Student,Festival,UPI,2
SAL01715,2024-04-21,4,April,Sunday,1,1,Ugadi,36.7,Cantonment,Petrol Bunk Shop,Munch,Wafer,5,10,4.5,8,36.0,Tourist,Self Reward,Cash,5
SAL01716,2024-10-12,10,October,Saturday,1,1,Dasara,27.3,Santhepet,Sweet Shop,Éclairs,Toffee,5,0,5.0,16,80.0,Working Professional,Regular Purchase,Card,4
SAL01717,2024-06-09,6,June,Sunday,1,0,None,33.7,Bellary Fort Area,Petrol Bunk Shop,Perk,Wafer,10,5,9.5,4,38.0,Homemaker,Office Treat,Cash,2
SAL01718,2024-09-19,9,September,Thursday,0,1,Ganesh Chaturthi,30.3,Cantonment,Bakery,Bournville,Dark,180,0,180.0,18,3240.0,Business Owner,Gifting,UPI,4
SAL01719,2024-07-12,7,July,Friday,0,0,None,32.7,Shivaji Nagar,Sweet Shop,Amul Dark,Dark,55,10,49.5,11,544.5,Homemaker,Gifting,Cash,4
SAL01720,2024-07-11,7,July,Thursday,0,0,None,31.5,Ballari Camp,Bakery,Milkybar,White,10,15,8.5,4,34.0,Tourist,Self Reward,Cash,2
SAL01721,2024-09-29,9,September,Sunday,1,1,Ganesh Chaturthi,30.4,Navalagund Circle,Sweet Shop,Munch,Wafer,20,0,20.0,14,280.0,Student,Self Reward,Cash,4
SAL01722,2024-10-03,10,October,Thursday,0,1,Dasara,29.4,Kuvempu Nagar,Medical + General,Perk,Wafer,10,15,8.5,9,76.5,Working Professional,Office Treat,Cash,5
SAL01723,2024-06-01,6,June,Saturday,1,0,None,35.5,Kuvempu Nagar,Medical + General,Temptation,Milk,120,15,102.0,18,1836.0,Business Owner,Gifting,Cash,4
SAL01724,2024-09-23,9,September,Monday,0,1,Ganesh Chaturthi,28.5,Jaganatha Pura,Petrol Bunk Shop,KitKat,Wafer,50,15,42.5,16,680.0,Student,Gifting,Cash,4
SAL01725,2024-12-05,12,December,Thursday,0,1,Christmas,26.4,Cantonment,Supermarket,Perk,Wafer,20,5,19.0,22,418.0,Tourist,Gifting,Cash,5
SAL01726,2024-10-24,10,October,Thursday,0,1,Dasara,29.1,Hospet Road,Bakery,KitKat,Wafer,20,10,18.0,12,216.0,Working Professional,Birthday,UPI,5
SAL01727,2024-02-23,2,February,Friday,0,0,None,27.3,Vijayanagar Colony,Supermarket,Dairy Milk,Milk,20,20,16.0,5,80.0,Tourist,Self Reward,Cash,2
SAL01728,2024-02-11,2,February,Sunday,1,0,None,29.3,Shivaji Nagar,Sweet Shop,Éclairs,Toffee,1,15,0.85,5,4.25,Homemaker,Festival,Cash,4
SAL01729,2024-10-20,10,October,Sunday,1,1,Dasara,29.5,Santhepet,Kirana Store,Temptation,Milk,120,5,114.0,10,1140.0,Tourist,Regular Purchase,Cash,3
SAL01730,2024-07-10,7,July,Wednesday,0,0,None,29.4,Kuvempu Nagar,Bakery,Éclairs,Toffee,10,20,8.0,5,40.0,Student,Office Treat,Card,3
SAL01731,2024-12-10,12,December,Tuesday,0,1,Christmas,24.6,Vijayanagar Colony,Petrol Bunk Shop,KitKat,Wafer,10,20,8.0,10,80.0,Tourist,Gifting,Cash,2
SAL01732,2024-10-20,10,October,Sunday,1,1,Dasara,30.9,Hospet Road,Supermarket,Milkybar,White,20,20,16.0,13,208.0,Student,Gifting,Cash,5
SAL01733,2024-09-14,9,September,Saturday,1,1,Ganesh Chaturthi,30.9,Gandhi Nagar,Bakery,Milkybar,White,10,5,9.5,11,104.5,Working Professional,Festival,Cash,5
SAL01734,2024-12-22,12,December,Sunday,1,1,Christmas,26.2,Jaganatha Pura,Sweet Shop,Munch,Wafer,10,10,9.0,17,153.0,Business Owner,Gifting,UPI,3
SAL01735,2024-05-03,5,May,Friday,0,0,None,41.2,Gandhi Nagar,Petrol Bunk Shop,Dairy Milk,Milk,40,0,40.0,1,40.0,Tourist,Festival,Card,4
SAL01736,2024-05-06,5,May,Monday,0,0,None,38.3,Navalagund Circle,Sweet Shop,Bournville,Dark,50,0,50.0,3,150.0,Tourist,Birthday,Card,5
SAL01737,2024-02-29,2,February,Thursday,0,0,None,27.4,Hospet Road,Supermarket,Bournville,Dark,180,5,171.0,2,342.0,Tourist,Regular Purchase,UPI,3
SAL01738,2024-01-15,1,January,Monday,0,1,Sankranti,27.4,Jaganatha Pura,Medical + General,Bournville,Dark,180,0,180.0,5,900.0,Business Owner,Birthday,UPI,4
SAL01739,2024-07-12,7,July,Friday,0,0,None,32.2,Hospet Road,Kirana Store,Bournville,Dark,50,0,50.0,7,350.0,Student,Regular Purchase,UPI,4
SAL01740,2024-11-21,11,November,Thursday,0,1,Diwali,28.7,Ballari Camp,Bakery,Dairy Milk,Milk,40,0,40.0,8,320.0,Student,Regular Purchase,UPI,5
SAL01741,2024-01-05,1,January,Friday,0,1,Sankranti,25.1,Bellary Fort Area,Sweet Shop,Munch,Wafer,10,15,8.5,6,51.0,Working Professional,Self Reward,Card,4
SAL01742,2024-09-27,9,September,Friday,0,1,Ganesh Chaturthi,31.0,Kudligi Road,Medical + General,Milkybar,White,10,5,9.5,11,104.5,Student,Self Reward,UPI,4
SAL01743,2024-12-21,12,December,Saturday,1,1,Christmas,26.0,Kuvempu Nagar,Medical + General,Dairy Milk,Milk,20,20,16.0,17,272.0,Working Professional,Self Reward,Card,5
SAL01744,2024-06-28,6,June,Friday,0,0,None,33.4,Vijayanagar Colony,Supermarket,Milkybar,White,40,0,40.0,10,400.0,Business Owner,Gifting,UPI,1
SAL01745,2024-08-05,8,August,Monday,0,1,Friendship Day,31.2,Jaganatha Pura,Kirana Store,KitKat,Wafer,20,0,20.0,5,100.0,Homemaker,Office Treat,Cash,4
SAL01746,2024-09-24,9,September,Tuesday,0,1,Ganesh Chaturthi,31.6,Jaganatha Pura,Sweet Shop,Munch,Wafer,20,15,17.0,9,153.0,Business Owner,Birthday,UPI,3
SAL01747,2024-05-25,5,May,Saturday,1,0,None,41.0,Bellary Fort Area,Kirana Store,Perk,Wafer,5,10,4.5,1,4.5,Working Professional,Office Treat,Cash,5
SAL01748,2024-06-27,6,June,Thursday,0,0,None,33.8,Kuvempu Nagar,Sweet Shop,Dairy Milk,Milk,20,0,20.0,10,200.0,Tourist,Gifting,UPI,5
SAL01749,2024-05-14,5,May,Tuesday,0,0,None,38.3,Santhepet,Supermarket,KitKat,Wafer,50,5,47.5,3,142.5,Student,Office Treat,UPI,1
SAL01750,2024-05-23,5,May,Thursday,0,0,None,38.3,Gandhi Nagar,Petrol Bunk Shop,Temptation,Milk,120,0,120.0,1,120.0,Student,Self Reward,Card,5
SAL01751,2024-05-02,5,May,Thursday,0,0,None,41.4,Kuvempu Nagar,Kirana Store,Dairy Milk,Milk,80,0,80.0,1,80.0,Tourist,Festival,Card,4
SAL01752,2024-08-26,8,August,Monday,0,1,Friendship Day,28.1,Vijayanagar Colony,Petrol Bunk Shop,Éclairs,Toffee,5,0,5.0,10,50.0,Working Professional,Office Treat,UPI,3
SAL01753,2024-02-10,2,February,Saturday,1,0,None,31.0,Hospet Road,Supermarket,5 Star,Caramel,20,0,20.0,5,100.0,Student,Festival,Cash,4
SAL01754,2024-11-14,11,November,Thursday,0,1,Diwali,25.2,Kudligi Road,Bakery,Bournville,Dark,180,5,171.0,6,1026.0,Business Owner,Regular Purchase,Cash,3
SAL01755,2024-07-23,7,July,Tuesday,0,0,None,30.8,Kuvempu Nagar,Supermarket,Dairy Milk,Milk,20,20,16.0,6,96.0,Student,Regular Purchase,UPI,4
SAL01756,2024-07-31,7,July,Wednesday,0,0,None,31.9,Cantonment,Medical + General,Milkybar,White,10,0,10.0,4,40.0,Business Owner,Self Reward,Card,4
SAL01757,2024-11-05,11,November,Tuesday,0,1,Diwali,26.3,Gandhi Nagar,Kirana Store,Temptation,Milk,80,20,64.0,6,384.0,Working Professional,Festival,UPI,3
SAL01758,2024-08-24,8,August,Saturday,1,1,Friendship Day,28.4,Gandhi Nagar,Petrol Bunk Shop,Temptation,Milk,80,10,72.0,9,648.0,Working Professional,Regular Purchase,Cash,5
SAL01759,2024-08-29,8,August,Thursday,0,1,Friendship Day,31.5,Kuvempu Nagar,Sweet Shop,Temptation,Milk,80,0,80.0,10,800.0,Working Professional,Regular Purchase,Card,5
SAL01760,2024-02-27,2,February,Tuesday,0,0,None,31.0,Cantonment,Medical + General,5 Star,Caramel,40,0,40.0,3,120.0,Student,Birthday,Card,3
SAL01761,2024-01-28,1,January,Sunday,1,1,Sankranti,27.9,Santhepet,Supermarket,Perk,Wafer,10,0,10.0,15,150.0,Working Professional,Gifting,Card,3
SAL01762,2024-10-27,10,October,Sunday,1,1,Dasara,28.1,Cantonment,Supermarket,Dairy Milk,Milk,40,5,38.0,14,532.0,Homemaker,Office Treat,Cash,1
SAL01763,2024-12-11,12,December,Wednesday,0,1,Christmas,23.7,Kuvempu Nagar,Petrol Bunk Shop,Milkybar,White,20,15,17.0,15,255.0,Student,Gifting,UPI,4
SAL01764,2024-06-02,6,June,Sunday,1,0,None,35.9,Gandhi Nagar,Petrol Bunk Shop,5 Star,Caramel,20,0,20.0,7,140.0,Homemaker,Office Treat,UPI,1
SAL01765,2024-02-24,2,February,Saturday,1,0,None,27.4,Kuvempu Nagar,Kirana Store,Milkybar,White,40,20,32.0,6,192.0,Tourist,Regular Purchase,Card,5
SAL01766,2024-10-01,10,October,Tuesday,0,1,Dasara,30.5,Hospet Road,Sweet Shop,Éclairs,Toffee,5,5,4.75,7,33.25,Tourist,Office Treat,UPI,5
SAL01767,2024-01-05,1,January,Friday,0,1,Sankranti,26.0,Hospet Road,Bakery,Temptation,Milk,120,10,108.0,6,648.0,Student,Self Reward,Cash,4
SAL01768,2024-09-08,9,September,Sunday,1,1,Ganesh Chaturthi,29.2,Shivaji Nagar,Supermarket,KitKat,Wafer,20,5,19.0,9,171.0,Homemaker,Regular Purchase,Cash,5
SAL01769,2024-11-16,11,November,Saturday,1,1,Diwali,25.5,Kudligi Road,Bakery,Munch,Wafer,10,0,10.0,14,140.0,Tourist,Festival,Cash,3
SAL01770,2024-04-24,4,April,Wednesday,0,1,Ugadi,37.3,Jaganatha Pura,Sweet Shop,Milkybar,White,20,0,20.0,10,200.0,Business Owner,Gifting,UPI,3
SAL01771,2024-09-08,9,September,Sunday,1,1,Ganesh Chaturthi,30.7,Vijayanagar Colony,Supermarket,Dairy Milk,Milk,40,0,40.0,10,400.0,Homemaker,Regular Purchase,Cash,1
SAL01772,2024-09-22,9,September,Sunday,1,1,Ganesh Chaturthi,29.5,Hospet Road,Petrol Bunk Shop,Bournville,Dark,100,10,90.0,7,630.0,Working Professional,Self Reward,Cash,4
SAL01773,2024-10-17,10,October,Thursday,0,1,Dasara,31.0,Cantonment,Bakery,KitKat,Wafer,20,5,19.0,12,228.0,Student,Regular Purchase,Cash,5
SAL01774,2024-11-17,11,November,Sunday,1,1,Diwali,25.6,Kudligi Road,Supermarket,Temptation,Milk,80,15,68.0,17,1156.0,Business Owner,Office Treat,Cash,1
SAL01775,2024-01-05,1,January,Friday,0,1,Sankranti,26.2,Vijayanagar Colony,Bakery,Perk,Wafer,20,5,19.0,10,190.0,Student,Self Reward,UPI,1
SAL01776,2024-01-12,1,January,Friday,0,1,Sankranti,27.7,Shivaji Nagar,Medical + General,Perk,Wafer,20,5,19.0,10,190.0,Working Professional,Gifting,Cash,5
SAL01777,2024-09-24,9,September,Tuesday,0,1,Ganesh Chaturthi,31.5,Navalagund Circle,Kirana Store,Amul Dark,Dark,99,0,99.0,9,891.0,Homemaker,Festival,Cash,3
SAL01778,2024-05-13,5,May,Monday,0,0,None,41.2,Kuvempu Nagar,Kirana Store,KitKat,Wafer,20,5,19.0,2,38.0,Working Professional,Festival,UPI,1
SAL01779,2024-06-13,6,June,Thursday,0,0,None,34.5,Shivaji Nagar,Medical + General,Amul Dark,Dark,99,5,94.05,5,470.25,Homemaker,Self Reward,UPI,3
SAL01780,2024-01-28,1,January,Sunday,1,1,Sankranti,24.4,Jaganatha Pura,Supermarket,Perk,Wafer,20,15,17.0,15,255.0,Student,Gifting,UPI,4
SAL01781,2024-11-01,11,November,Friday,0,1,Diwali,28.7,Hospet Road,Kirana Store,5 Star,Caramel,20,5,19.0,8,152.0,Working Professional,Regular Purchase,Card,4
SAL01782,2024-03-10,3,March,Sunday,1,0,None,32.9,Navalagund Circle,Petrol Bunk Shop,Munch,Wafer,10,0,10.0,13,130.0,Homemaker,Gifting,Card,2
SAL01783,2024-11-13,11,November,Wednesday,0,1,Diwali,25.4,Jaganatha Pura,Supermarket,Éclairs,Toffee,10,0,10.0,9,90.0,Homemaker,Regular Purchase,UPI,5
SAL01784,2024-06-16,6,June,Sunday,1,0,None,34.4,Gandhi Nagar,Bakery,Bournville,Dark,50,0,50.0,7,350.0,Student,Regular Purchase,Cash,3
SAL01785,2024-07-28,7,July,Sunday,1,0,None,29.1,Cantonment,Supermarket,Éclairs,Toffee,1,15,0.85,7,5.95,Tourist,Gifting,UPI,3
SAL01786,2024-03-06,3,March,Wednesday,0,0,None,33.3,Kuvempu Nagar,Sweet Shop,KitKat,Wafer,20,0,20.0,9,180.0,Student,Gifting,UPI,5
SAL01787,2024-08-10,8,August,Saturday,1,1,Friendship Day,31.0,Kudligi Road,Petrol Bunk Shop,Perk,Wafer,10,0,10.0,8,80.0,Business Owner,Office Treat,UPI,4
SAL01788,2024-04-22,4,April,Monday,0,1,Ugadi,38.4,Hospet Road,Sweet Shop,Dairy Milk,Milk,10,0,10.0,3,30.0,Tourist,Regular Purchase,UPI,4
SAL01789,2024-11-16,11,November,Saturday,1,1,Diwali,28.9,Vijayanagar Colony,Bakery,Temptation,Milk,80,5,76.0,17,1292.0,Homemaker,Gifting,Cash,3
SAL01790,2024-06-11,6,June,Tuesday,0,0,None,36.0,Vijayanagar Colony,Petrol Bunk Shop,5 Star,Caramel,20,10,18.0,1,18.0,Working Professional,Birthday,UPI,5
SAL01791,2024-12-26,12,December,Thursday,0,1,Christmas,26.2,Navalagund Circle,Petrol Bunk Shop,Bournville,Dark,50,5,47.5,9,427.5,Working Professional,Festival,Cash,4
SAL01792,2024-05-18,5,May,Saturday,1,0,None,41.2,Hospet Road,Sweet Shop,Temptation,Milk,80,0,80.0,2,160.0,Working Professional,Self Reward,Cash,1
SAL01793,2024-02-25,2,February,Sunday,1,0,None,30.2,Hospet Road,Medical + General,Amul Dark,Dark,99,20,79.2,12,950.4,Homemaker,Gifting,UPI,3
SAL01794,2024-06-06,6,June,Thursday,0,0,None,35.9,Vijayanagar Colony,Sweet Shop,Éclairs,Toffee,1,20,0.8,13,10.4,Student,Gifting,Card,4
SAL01795,2024-07-01,7,July,Monday,0,0,None,29.7,Hospet Road,Medical + General,5 Star,Caramel,10,15,8.5,4,34.0,Business Owner,Office Treat,Cash,5
SAL01796,2024-02-21,2,February,Wednesday,0,0,None,29.7,Shivaji Nagar,Sweet Shop,Munch,Wafer,20,5,19.0,5,95.0,Tourist,Regular Purchase,UPI,1
SAL01797,2024-12-08,12,December,Sunday,1,1,Christmas,24.7,Hospet Road,Supermarket,Milkybar,White,40,15,34.0,16,544.0,Tourist,Festival,Cash,4
SAL01798,2024-05-21,5,May,Tuesday,0,0,None,40.3,Ballari Camp,Medical + General,Dairy Milk,Milk,80,20,64.0,2,128.0,Business Owner,Festival,Cash,5
SAL01799,2024-01-23,1,January,Tuesday,0,1,Sankranti,24.7,Santhepet,Bakery,Perk,Wafer,5,0,5.0,4,20.0,Homemaker,Regular Purchase,UPI,2
SAL01800,2024-11-08,11,November,Friday,0,1,Diwali,28.0,Jaganatha Pura,Sweet Shop,Dairy Milk,Milk,20,0,20.0,16,320.0,Business Owner,Gifting,UPI,3
SAL01801,2024-12-23,12,December,Monday,0,1,Christmas,23.8,Shivaji Nagar,Sweet Shop,Éclairs,Toffee,10,20,8.0,2,16.0,Tourist,Self Reward,Card,1
SAL01802,2024-01-07,1,January,Sunday,1,1,Sankranti,24.8,Bellary Fort Area,Kirana Store,Munch,Wafer,5,0,5.0,11,55.0,Business Owner,Office Treat,Cash,5
SAL01803,2024-07-17,7,July,Wednesday,0,0,None,32.5,Santhepet,Bakery,Amul Dark,Dark,55,20,44.0,2,88.0,Tourist,Festival,UPI,5
SAL01804,2024-06-17,6,June,Monday,0,0,None,36.5,Gandhi Nagar,Petrol Bunk Shop,KitKat,Wafer,10,0,10.0,1,10.0,Working Professional,Birthday,Cash,3
SAL01805,2024-03-02,3,March,Saturday,1,0,None,31.1,Santhepet,Medical + General,Éclairs,Toffee,10,20,8.0,3,24.0,Business Owner,Self Reward,UPI,4
SAL01806,2024-01-29,1,January,Monday,0,1,Sankranti,26.9,Bellary Fort Area,Kirana Store,Bournville,Dark,50,20,40.0,11,440.0,Business Owner,Regular Purchase,Cash,4
SAL01807,2024-03-20,3,March,Wednesday,0,0,None,31.5,Kudligi Road,Petrol Bunk Shop,Amul Dark,Dark,99,10,89.1,3,267.3,Homemaker,Birthday,UPI,4
SAL01808,2024-04-26,4,April,Friday,0,1,Ugadi,35.2,Ballari Camp,Medical + General,KitKat,Wafer,10,20,8.0,8,64.0,Working Professional,Festival,Card,4
